Species,SpeciesAnal,Site,TwigCodeNoPatrol,BranchCodeNoPatrol,Patrol,TwigArea_sum,TwigHerbivory_sum,TwigHerbProp,StartEndDiff,TwigCodeUnique,SaplingCodeUnique
SP2,Syringa_reticulata,TOM,TOM_Syringa_reticulata_5CN2_White,TOM_Syringa_reticulata_5CN2,B,172.89,19.615,0.113453641,0.113453641,TOM_Syringa_reticulata_5CN2_White_B,TOM_Syringa_reticulata_5CN2_B
SP2,Acacia_parramattensis,EUC,EUC_Acacia_parramattensis_2CN2_Red,EUC_Acacia_parramattensis_2CN2,B,1.482,0.18942,0.127813765,0.114060294,EUC_Acacia_parramattensis_2CN2_Red_B,EUC_Acacia_parramattensis_2CN2_B
SP7,Endiandra_leptodendron,DRO,DRO_Endiandra_leptodendron_2CN2_Blue,DRO_Endiandra_leptodendron_2CN2,B,507.28968,63.12229,0.124430463,0.114326934,DRO_Endiandra_leptodendron_2CN2_Blue_B,DRO_Endiandra_leptodendron_2CN2_B
SP8,Pittosporopsis_kerrii,BUB,BUB_Pittosporopsis_kerrii_4CN2_Blue,BUB_Pittosporopsis_kerrii_4CN2,D,866.54113,118.39807,0.136632949,0.114334864,BUB_Pittosporopsis_kerrii_4CN2_Blue_D,BUB_Pittosporopsis_kerrii_4CN2_D
SP2,Syringa_reticulata,TOM,TOM_Syringa_reticulata_1CN2_Blue,TOM_Syringa_reticulata_1CN2,B,196.73,22.841,0.116103289,0.116103289,TOM_Syringa_reticulata_1CN2_Blue_B,TOM_Syringa_reticulata_1CN2_B
SP1,Diospyros_kaki,BUB,BUB_Diospyros_kaki_3CN2_Red,BUB_Diospyros_kaki_3CN2,D,937.45059,131.68813,0.140474742,0.117034831,BUB_Diospyros_kaki_3CN2_Red_D,BUB_Diospyros_kaki_3CN2_D
SP3,Eucalyptus_tereticornis,EUC,EUC_Eucalyptus_tereticornis_2CN2_White,EUC_Eucalyptus_tereticornis_2CN2,D,353.078,47.365,0.134148828,0.117779126,EUC_Eucalyptus_tereticornis_2CN2_White_D,EUC_Eucalyptus_tereticornis_2CN2_D
SP4,Baccaurea_ramiflora,BUB,BUB_Baccaurea_ramiflora_2CN2_Blue,BUB_Baccaurea_ramiflora_2CN2,D,824.29279,120.39229,0.146055251,0.118164433,BUB_Baccaurea_ramiflora_2CN2_Blue_D,BUB_Baccaurea_ramiflora_2CN2_D
SP3,Carpinus_cordata,TOM,TOM_Carpinus_cordata_4CN2_Red,TOM_Carpinus_cordata_4CN2,D,237.13,28.169,0.11879138,0.11879138,TOM_Carpinus_cordata_4CN2_Red_D,TOM_Carpinus_cordata_4CN2_D
SP2,Acacia_parramattensis,EUC,EUC_Acacia_parramattensis_5CN2_Blue,EUC_Acacia_parramattensis_5CN2,B,0.863,0.10973,0.127149479,0.119209997,EUC_Acacia_parramattensis_5CN2_Blue_B,EUC_Acacia_parramattensis_5CN2_B
SP3,Eucalyptus_tereticornis,EUC,EUC_Eucalyptus_tereticornis_1CN2_White,EUC_Eucalyptus_tereticornis_1CN2,D,361.192,50.503,0.139823141,0.119234872,EUC_Eucalyptus_tereticornis_1CN2_White_D,EUC_Eucalyptus_tereticornis_1CN2_D
SP5,Garcinia_cowa,BUB,BUB_Garcinia_cowa_4CN2_Red,BUB_Garcinia_cowa_4CN2,D,605.83,86.196,0.142277537,0.120019217,BUB_Garcinia_cowa_4CN2_Red_D,BUB_Garcinia_cowa_4CN2_D
SP5,Prunus_ssiori,TOM,TOM_Prunus_ssiori_1CN2_Red,TOM_Prunus_ssiori_1CN2,D,133.039,16.079,0.120859297,0.120859297,TOM_Prunus_ssiori_1CN2_Red_D,TOM_Prunus_ssiori_1CN2_D
SP7,Fraxinus_lanuginosa,TOM,TOM_Fraxinus_lanuginosa_3CN2_Blue,TOM_Fraxinus_lanuginosa_3CN2,B,88.611,10.753,0.121350622,0.121350622,TOM_Fraxinus_lanuginosa_3CN2_Blue_B,TOM_Fraxinus_lanuginosa_3CN2_B
SP1,Diospyros_kaki,BUB,BUB_Diospyros_kaki_1CN2_Blue,BUB_Diospyros_kaki_1CN2,D,256.09574,37.41981,0.146116488,0.12265798,BUB_Diospyros_kaki_1CN2_Blue_D,BUB_Diospyros_kaki_1CN2_D
SP3,Eucalyptus_tereticornis,EUC,EUC_Eucalyptus_tereticornis_3CN2_Red,EUC_Eucalyptus_tereticornis_3CN2,D,681.043,95.665,0.14046837,0.123555507,EUC_Eucalyptus_tereticornis_3CN2_Red_D,EUC_Eucalyptus_tereticornis_3CN2_D
SP8,Betula_maximowicziana,TOM,TOM_Betula_maximowicziana_5CN2_White,TOM_Betula_maximowicziana_5CN2,B,49.933,6.251,0.125187752,0.125187752,TOM_Betula_maximowicziana_5CN2_White_B,TOM_Betula_maximowicziana_5CN2_B
SP5,Prunus_ssiori,TOM,TOM_Prunus_ssiori_4CN2_Blue,TOM_Prunus_ssiori_4CN2,B,259.412,32.576,0.125576303,0.125576303,TOM_Prunus_ssiori_4CN2_Blue_B,TOM_Prunus_ssiori_4CN2_B
SP3,Cleistanthus _myrianthus,DRO,DRO_Cleistanthus _myrianthus_2CN2_Blue,DRO_Cleistanthus _myrianthus_2CN2,D,1212.076,205.117,0.169227837,0.127554923,DRO_Cleistanthus _myrianthus_2CN2_Blue_D,DRO_Cleistanthus _myrianthus_2CN2_D
SP3,Cleistanthus _myrianthus,DRO,DRO_Cleistanthus _myrianthus_2CN2_White,DRO_Cleistanthus _myrianthus_2CN2,D,889.799,155.23961,0.17446593,0.130111251,DRO_Cleistanthus _myrianthus_2CN2_White_D,DRO_Cleistanthus _myrianthus_2CN2_D
SP6,Saprosma_ternata,BUB,BUB_Saprosma_ternata_4CN2_Blue,BUB_Saprosma_ternata_4CN2,D,737.38869,118.49444,0.160694681,0.131582911,BUB_Saprosma_ternata_4CN2_Blue_D,BUB_Saprosma_ternata_4CN2_D
SP1,Magnolia_kobus,TOM,TOM_Magnolia_kobus_1CN2_White,TOM_Magnolia_kobus_1CN2,D,549.6715,72.51,0.131915153,0.131915153,TOM_Magnolia_kobus_1CN2_White_D,TOM_Magnolia_kobus_1CN2_D
SP6,Acer_palmatum,TOM,TOM_Acer_palmatum_1CN2_White,TOM_Acer_palmatum_1CN2,B,209.292,27.627,0.132002179,0.132002179,TOM_Acer_palmatum_1CN2_White_B,TOM_Acer_palmatum_1CN2_B
SP4,Baccaurea_ramiflora,BUB,BUB_Baccaurea_ramiflora_5CN2_Red,BUB_Baccaurea_ramiflora_5CN2,D,571.87637,88.25423,0.154323967,0.13208863,BUB_Baccaurea_ramiflora_5CN2_Red_D,BUB_Baccaurea_ramiflora_5CN2_D
SP4,Baccaurea_ramiflora,BUB,BUB_Baccaurea_ramiflora_2CN2_Red,BUB_Baccaurea_ramiflora_2CN2,D,1007.60558,159.44832,0.158244777,0.132357461,BUB_Baccaurea_ramiflora_2CN2_Red_D,BUB_Baccaurea_ramiflora_2CN2_D
SP2,Syringa_reticulata,TOM,TOM_Syringa_reticulata_5CN2_White,TOM_Syringa_reticulata_5CN2,D,230.786,30.60287,0.132602801,0.132602801,TOM_Syringa_reticulata_5CN2_White_D,TOM_Syringa_reticulata_5CN2_D
SP4,Eucalyptus_tereticornis,EUC,EUC_Eucalyptus_tereticornis_3CN2_White,EUC_Eucalyptus_tereticornis_3CN2,D,535.87592,81.16213,0.151456945,0.133475042,EUC_Eucalyptus_tereticornis_3CN2_White_D,EUC_Eucalyptus_tereticornis_3CN2_D
SP4,Baccaurea_ramiflora,BUB,BUB_Baccaurea_ramiflora_1CN2_Blue,BUB_Baccaurea_ramiflora_1CN2,D,1101.11358,176.3466,0.160152961,0.134356686,BUB_Baccaurea_ramiflora_1CN2_Blue_D,BUB_Baccaurea_ramiflora_1CN2_D
SP6,Acer_palmatum,TOM,TOM_Acer_palmatum_2CN2_Red,TOM_Acer_palmatum_2CN2,B,135.364,18.39,0.135855914,0.135855914,TOM_Acer_palmatum_2CN2_Red_B,TOM_Acer_palmatum_2CN2_B
SP2,Syringa_reticulata,TOM,TOM_Syringa_reticulata_2CN2_Red,TOM_Syringa_reticulata_2CN2,B,135.364,18.39,0.135855914,0.135855914,TOM_Syringa_reticulata_2CN2_Red_B,TOM_Syringa_reticulata_2CN2_B
SP2,Syringa_reticulata,TOM,TOM_Syringa_reticulata_5CN2_Red,TOM_Syringa_reticulata_5CN2,B,135.364,18.39,0.135855914,0.135855914,TOM_Syringa_reticulata_5CN2_Red_B,TOM_Syringa_reticulata_5CN2_B
SP5,Prunus_ssiori,TOM,TOM_Prunus_ssiori_1CN2_New,TOM_Prunus_ssiori_1CN2_New,B,802.041,109.286,0.136259867,0.136259867,TOM_Prunus_ssiori_1CN2_New_B,TOM_Prunus_ssiori_1CN2_New_B
SP7,Fraxinus_lanuginosa,TOM,TOM_Fraxinus_lanuginosa_4CN2_Blue,TOM_Fraxinus_lanuginosa_4CN2,B,61.124,8.353,0.136656632,0.136656632,TOM_Fraxinus_lanuginosa_4CN2_Blue_B,TOM_Fraxinus_lanuginosa_4CN2_B
SP4,Baccaurea_ramiflora,BUB,BUB_Baccaurea_ramiflora_4CN2_Blue,BUB_Baccaurea_ramiflora_4CN2,D,1139.82945,184.68568,0.162029223,0.13704086,BUB_Baccaurea_ramiflora_4CN2_Blue_D,BUB_Baccaurea_ramiflora_4CN2_D
SP4,Haplostichanthus_ramiflorus,DRO,DRO_Haplostichanthus_ramiflorus_1CN2_White,DRO_Haplostichanthus_ramiflorus_1CN2,B,41.37861,7.61371,0.184001106,0.139215891,DRO_Haplostichanthus_ramiflorus_1CN2_White_B,DRO_Haplostichanthus_ramiflorus_1CN2_B
SP4,Eucalyptus_tereticornis,EUC,EUC_Eucalyptus_tereticornis_1CN2_Blue,EUC_Eucalyptus_tereticornis_1CN2,D,1058.6423,172.87259,0.163296507,0.139229899,EUC_Eucalyptus_tereticornis_1CN2_Blue_D,EUC_Eucalyptus_tereticornis_1CN2_D
SP4,Eucalyptus_tereticornis,EUC,EUC_Eucalyptus_tereticornis_4CN2_Red,EUC_Eucalyptus_tereticornis_4CN2,D,267.66935,42.15562,0.157491398,0.139573968,EUC_Eucalyptus_tereticornis_4CN2_Red_D,EUC_Eucalyptus_tereticornis_4CN2_D
SP8,Betula_maximowicziana,TOM,TOM_Betula_maximowicziana_3CN2_Blue,TOM_Betula_maximowicziana_3CN2,B,59.219,8.278,0.139786217,0.139786217,TOM_Betula_maximowicziana_3CN2_Blue_B,TOM_Betula_maximowicziana_3CN2_B
SP8,Betula_maximowicziana,TOM,TOM_Betula_maximowicziana_2CN2_Red,TOM_Betula_maximowicziana_2CN2,D,44.375,6.229,0.140371831,0.140371831,TOM_Betula_maximowicziana_2CN2_Red_D,TOM_Betula_maximowicziana_2CN2_D
SP6,Acer_palmatum,TOM,TOM_Acer_palmatum_2CN2_White,TOM_Acer_palmatum_2CN2,B,149.344,21.36,0.143025498,0.143025498,TOM_Acer_palmatum_2CN2_White_B,TOM_Acer_palmatum_2CN2_B
SP3,Cleistanthus _myrianthus,DRO,DRO_Cleistanthus _myrianthus_2CN2_Red,DRO_Cleistanthus _myrianthus_2CN2,D,909.376,164.596,0.180998839,0.144342448,DRO_Cleistanthus _myrianthus_2CN2_Red_D,DRO_Cleistanthus _myrianthus_2CN2_D
SP3,Carpinus_cordata,TOM,TOM_Carpinus_cordata_3CN2_Blue,TOM_Carpinus_cordata_3CN2,B,428.64,61.901,0.144412561,0.144412561,TOM_Carpinus_cordata_3CN2_Blue_B,TOM_Carpinus_cordata_3CN2_B
SP5,Prunus_ssiori,TOM,TOM_Prunus_ssiori_3CN2_Red,TOM_Prunus_ssiori_3CN2,D,208.0745,30.07186,0.144524485,0.144524485,TOM_Prunus_ssiori_3CN2_Red_D,TOM_Prunus_ssiori_3CN2_D
SP2,Acacia_parramattensis,EUC,EUC_Acacia_parramattensis_3CN2_Red,EUC_Acacia_parramattensis_3CN2,B,1.23,0.21293,0.173113821,0.146804545,EUC_Acacia_parramattensis_3CN2_Red_B,EUC_Acacia_parramattensis_3CN2_B
SP2,Acacia_parramattensis,EUC,EUC_Acacia_parramattensis_1CN2_White,EUC_Acacia_parramattensis_1CN2,B,1.594,0.28971,0.181750314,0.147150386,EUC_Acacia_parramattensis_1CN2_White_B,EUC_Acacia_parramattensis_1CN2_B
SP5,Prunus_ssiori,TOM,TOM_Prunus_ssiori_4CN2_White,TOM_Prunus_ssiori_4CN2,B,237.748,35.434,0.14904016,0.14875316,TOM_Prunus_ssiori_4CN2_White_B,TOM_Prunus_ssiori_4CN2_B
SP4,Haplostichanthus_ramiflorus,DRO,DRO_Haplostichanthus_ramiflorus_4CN2_Blue,DRO_Haplostichanthus_ramiflorus_4CN2,B,86.69414,16.12561,0.186005767,0.149509512,DRO_Haplostichanthus_ramiflorus_4CN2_Blue_B,DRO_Haplostichanthus_ramiflorus_4CN2_B
SP3,Orophea_laui,BUB,BUB_Orophea_laui_1CN2_Red,BUB_Orophea_laui_1CN2,D,625.49738,110.51069,0.176676503,0.149511547,BUB_Orophea_laui_1CN2_Red_D,BUB_Orophea_laui_1CN2_D
SP4,Haplostichanthus_ramiflorus,DRO,DRO_Haplostichanthus_ramiflorus_2CN2_Blue,DRO_Haplostichanthus_ramiflorus_2CN2,B,26.85474,5.29842,0.197299248,0.151392309,DRO_Haplostichanthus_ramiflorus_2CN2_Blue_B,DRO_Haplostichanthus_ramiflorus_2CN2_B
SP1,Pometia_pinnata,KAK,KAK_Pometia_pinnata_5CN2_Red,KAK_Pometia_pinnata_5CN2,D,780.978,211.168,0.270389179,0.151406873,KAK_Pometia_pinnata_5CN2_Red_D,KAK_Pometia_pinnata_5CN2_D
SP4,Eucalyptus_tereticornis,EUC,EUC_Eucalyptus_tereticornis_1CN2_White,EUC_Eucalyptus_tereticornis_1CN2,D,1269.58511,211.25839,0.166399549,0.151463263,EUC_Eucalyptus_tereticornis_1CN2_White_D,EUC_Eucalyptus_tereticornis_1CN2_D
SP3,Carpinus_cordata,TOM,TOM_Carpinus_cordata_3CN2_Red,TOM_Carpinus_cordata_3CN2,D,336.365,51.105,0.151933168,0.151842768,TOM_Carpinus_cordata_3CN2_Red_D,TOM_Carpinus_cordata_3CN2_D
SP4,Haplostichanthus_ramiflorus,DRO,DRO_Haplostichanthus_ramiflorus_4CN2_White,DRO_Haplostichanthus_ramiflorus_4CN2,B,96.44067,19.12766,0.198336034,0.152374877,DRO_Haplostichanthus_ramiflorus_4CN2_White_B,DRO_Haplostichanthus_ramiflorus_4CN2_B
SP3,Carpinus_cordata,TOM,TOM_Carpinus_cordata_2CN2_Red,TOM_Carpinus_cordata_2CN2,B,421.391,64.877,0.15395915,0.15395915,TOM_Carpinus_cordata_2CN2_Red_B,TOM_Carpinus_cordata_2CN2_B
SP4,Haplostichanthus_ramiflorus,DRO,DRO_Haplostichanthus_ramiflorus_3CN2_Blue,DRO_Haplostichanthus_ramiflorus_3CN2,D,516.981,113.51944,0.219581455,0.153986858,DRO_Haplostichanthus_ramiflorus_3CN2_Blue_D,DRO_Haplostichanthus_ramiflorus_3CN2_D
SP8,Betula_maximowicziana,TOM,TOM_Betula_maximowicziana_2CN2_White,TOM_Betula_maximowicziana_2CN2,B,48.238,7.43,0.154027945,0.154027945,TOM_Betula_maximowicziana_2CN2_White_B,TOM_Betula_maximowicziana_2CN2_B
SP5,Prunus_ssiori,TOM,TOM_Prunus_ssiori_2CN2_Red,TOM_Prunus_ssiori_2CN2,B,175.458,27.133,0.154640997,0.154640997,TOM_Prunus_ssiori_2CN2_Red_B,TOM_Prunus_ssiori_2CN2_B
SP4,Baccaurea_ramiflora,BUB,BUB_Baccaurea_ramiflora_1CN2_White,BUB_Baccaurea_ramiflora_1CN2,D,1006.2791,190.62737,0.189437871,0.155933859,BUB_Baccaurea_ramiflora_1CN2_White_D,BUB_Baccaurea_ramiflora_1CN2_D
SP4,Eucalyptus_tereticornis,EUC,EUC_Eucalyptus_tereticornis_5CN2_Red,EUC_Eucalyptus_tereticornis_5CN2,D,1289.44853,228.93188,0.177542472,0.159827579,EUC_Eucalyptus_tereticornis_5CN2_Red_D,EUC_Eucalyptus_tereticornis_5CN2_D
SP3,Eucalyptus_tereticornis,EUC,EUC_Eucalyptus_tereticornis_2CN2_Red,EUC_Eucalyptus_tereticornis_2CN2,D,532.97,99.042,0.185830347,0.166856457,EUC_Eucalyptus_tereticornis_2CN2_Red_D,EUC_Eucalyptus_tereticornis_2CN2_D
SP5,Prunus_ssiori,TOM,TOM_Prunus_ssiori_5CN2_Red,TOM_Prunus_ssiori_5CN2,D,179.2885,30.549,0.170390181,0.170390181,TOM_Prunus_ssiori_5CN2_Red_D,TOM_Prunus_ssiori_5CN2_D
SP4,Haplostichanthus_ramiflorus,DRO,DRO_Haplostichanthus_ramiflorus_5CN2_Blue,DRO_Haplostichanthus_ramiflorus_5CN2,D,628.527,144.95752,0.230630538,0.172101645,DRO_Haplostichanthus_ramiflorus_5CN2_Blue_D,DRO_Haplostichanthus_ramiflorus_5CN2_D
SP3,Eucalyptus_tereticornis,EUC,EUC_Eucalyptus_tereticornis_3CN2_White,EUC_Eucalyptus_tereticornis_3CN2,D,165.643,33.966,0.205055451,0.185209872,EUC_Eucalyptus_tereticornis_3CN2_White_D,EUC_Eucalyptus_tereticornis_3CN2_D
SP1,Magnolia_kobus,TOM,TOM_Magnolia_kobus_4CN2_Red,TOM_Magnolia_kobus_4CN2,D,403.563,80.819,0.200263652,0.198935111,TOM_Magnolia_kobus_4CN2_Red_D,TOM_Magnolia_kobus_4CN2_D
SP1,Magnolia_kobus,TOM,TOM_Magnolia_kobus_4CN2_White,TOM_Magnolia_kobus_4CN2,D,417.155,84.964,0.203674893,0.203060893,TOM_Magnolia_kobus_4CN2_White_D,TOM_Magnolia_kobus_4CN2_D
SP7,Shorea_wangtianshuea,BUB,BUB_Shorea_wangtianshuea_1CN2_Blue,BUB_Shorea_wangtianshuea_1CN2,D,1375.73812,352.94515,0.256549662,0.207098754,BUB_Shorea_wangtianshuea_1CN2_Blue_D,BUB_Shorea_wangtianshuea_1CN2_D
SP4,Eucalyptus_tereticornis,EUC,EUC_Eucalyptus_tereticornis_4CN2_White,EUC_Eucalyptus_tereticornis_4CN2,D,575.60042,130.9804,0.227554386,0.211335032,EUC_Eucalyptus_tereticornis_4CN2_White_D,EUC_Eucalyptus_tereticornis_4CN2_D
SP1,Magnolia_kobus,TOM,TOM_Magnolia_kobus_1CN2_Blue,TOM_Magnolia_kobus_1CN2,D,367.36,78.999,0.215045187,0.214411187,TOM_Magnolia_kobus_1CN2_Blue_D,TOM_Magnolia_kobus_1CN2_D
SP8,Betula_maximowicziana,TOM,TOM_Betula_maximowicziana_4CN2_Blue,TOM_Betula_maximowicziana_4CN2,D,35.047,8.412,0.240020544,0.214765886,TOM_Betula_maximowicziana_4CN2_Blue_D,TOM_Betula_maximowicziana_4CN2_D
SP5,Prunus_ssiori,TOM,TOM_Prunus_ssiori_4CN2_White,TOM_Prunus_ssiori_4CN2,D,187.2865,40.25284,0.214926543,0.214926543,TOM_Prunus_ssiori_4CN2_White_D,TOM_Prunus_ssiori_4CN2_D
SP5,Prunus_ssiori,TOM,TOM_Prunus_ssiori_3CN2_White,TOM_Prunus_ssiori_3CN2,B,180.604,38.935,0.215582158,0.215582158,TOM_Prunus_ssiori_3CN2_White_B,TOM_Prunus_ssiori_3CN2_B
SP1,Magnolia_kobus,TOM,TOM_Magnolia_kobus_5CN2_White,TOM_Magnolia_kobus_5CN2,D,533.3265,115.595,0.216743402,0.21566367,TOM_Magnolia_kobus_5CN2_White_D,TOM_Magnolia_kobus_5CN2_D
SP3,Eucalyptus_tereticornis,EUC,EUC_Eucalyptus_tereticornis_3CN2_Blue,EUC_Eucalyptus_tereticornis_3CN2,D,291.28,67.709,0.23245331,0.220651274,EUC_Eucalyptus_tereticornis_3CN2_Blue_D,EUC_Eucalyptus_tereticornis_3CN2_D
SP1,Magnolia_kobus,TOM,TOM_Magnolia_kobus_3CN2_White,TOM_Magnolia_kobus_3CN2,D,503.896,112.375,0.223012288,0.220749519,TOM_Magnolia_kobus_3CN2_White_D,TOM_Magnolia_kobus_3CN2_D
SP3,Carpinus_cordata,TOM,TOM_Carpinus_cordata_5CN2_White,TOM_Carpinus_cordata_5CN2,B,216.197,48.377,0.223763512,0.223763512,TOM_Carpinus_cordata_5CN2_White_B,TOM_Carpinus_cordata_5CN2_B
SP1,Magnolia_kobus,TOM,TOM_Magnolia_kobus_1CN2_Red,TOM_Magnolia_kobus_1CN2,D,456.495,102.567,0.224683731,0.224683731,TOM_Magnolia_kobus_1CN2_Red_D,TOM_Magnolia_kobus_1CN2_D
SP4,Eucalyptus_tereticornis,EUC,EUC_Eucalyptus_tereticornis_4CN2_Blue,EUC_Eucalyptus_tereticornis_4CN2,D,510.49846,133.54105,0.261589526,0.228778291,EUC_Eucalyptus_tereticornis_4CN2_Blue_D,EUC_Eucalyptus_tereticornis_4CN2_D
SP2,Syringa_reticulata,TOM,TOM_Syringa_reticulata_3CN2_White,TOM_Syringa_reticulata_3CN2,B,173.871,41.53,0.238855243,0.238855243,TOM_Syringa_reticulata_3CN2_White_B,TOM_Syringa_reticulata_3CN2_B
SP7,Fraxinus_lanuginosa,TOM,TOM_Fraxinus_lanuginosa_3CN2_Red,TOM_Fraxinus_lanuginosa_3CN2,B,85.072,20.471,0.240631465,0.240631465,TOM_Fraxinus_lanuginosa_3CN2_Red_B,TOM_Fraxinus_lanuginosa_3CN2_B
SP8,Betula_maximowicziana,TOM,TOM_Betula_maximowicziana_5CN2_Red,TOM_Betula_maximowicziana_5CN2,B,153.171,39.507,0.257927414,0.247433587,TOM_Betula_maximowicziana_5CN2_Red_B,TOM_Betula_maximowicziana_5CN2_B
SP8,Betula_maximowicziana,TOM,TOM_Betula_maximowicziana_1CN2_Red,TOM_Betula_maximowicziana_1CN2,B,127.651,33.241,0.260405324,0.259002671,TOM_Betula_maximowicziana_1CN2_Red_B,TOM_Betula_maximowicziana_1CN2_B
SP2,Syringa_reticulata,TOM,TOM_Syringa_reticulata_5CN2_Blue,TOM_Syringa_reticulata_5CN2,D,186.727,48.902,0.261890353,0.261890353,TOM_Syringa_reticulata_5CN2_Blue_D,TOM_Syringa_reticulata_5CN2_D
SP3,Eucalyptus_tereticornis,EUC,EUC_Eucalyptus_tereticornis_5CN2_Red,EUC_Eucalyptus_tereticornis_5CN2,D,540.461,159.542,0.295196138,0.276033979,EUC_Eucalyptus_tereticornis_5CN2_Red_D,EUC_Eucalyptus_tereticornis_5CN2_D
SP8,Betula_maximowicziana,TOM,TOM_Betula_maximowicziana_1CN2_White,TOM_Betula_maximowicziana_1CN2,B,49.246,14.13,0.286926857,0.286926857,TOM_Betula_maximowicziana_1CN2_White_B,TOM_Betula_maximowicziana_1CN2_B
SP5,Prunus_ssiori,TOM,TOM_Prunus_ssiori_3CN2_Red,TOM_Prunus_ssiori_3CN2,B,235.032,68.734,0.292445284,0.292445284,TOM_Prunus_ssiori_3CN2_Red_B,TOM_Prunus_ssiori_3CN2_B
SP1,Magnolia_kobus,TOM,TOM_Magnolia_kobus_5CN2_Red,TOM_Magnolia_kobus_5CN2,D,491.73,144.686,0.294238708,0.294238708,TOM_Magnolia_kobus_5CN2_Red_D,TOM_Magnolia_kobus_5CN2_D
SP3,Eucalyptus_tereticornis,EUC,EUC_Eucalyptus_tereticornis_5CN2_White,EUC_Eucalyptus_tereticornis_5CN2,D,213.321,66.386,0.311202366,0.296720017,EUC_Eucalyptus_tereticornis_5CN2_White_D,EUC_Eucalyptus_tereticornis_5CN2_D
SP8,Betula_maximowicziana,TOM,TOM_Betula_maximowicziana_4CN2_White,TOM_Betula_maximowicziana_4CN2,B,42.907,13.316,0.310345631,0.306185471,TOM_Betula_maximowicziana_4CN2_White_B,TOM_Betula_maximowicziana_4CN2_B
SP1,Magnolia_kobus,TOM,TOM_Magnolia_kobus_5CN2_Blue,TOM_Magnolia_kobus_5CN2,D,468.048,150.35,0.321227737,0.320032347,TOM_Magnolia_kobus_5CN2_Blue_D,TOM_Magnolia_kobus_5CN2_D
SP5,Prunus_ssiori,TOM,TOM_Prunus_ssiori_1CN2_Blue,TOM_Prunus_ssiori_1CN2,D,183.1285,61.02738,0.333248948,0.324225503,TOM_Prunus_ssiori_1CN2_Blue_D,TOM_Prunus_ssiori_1CN2_D
SP1,Magnolia_kobus,TOM,TOM_Magnolia_kobus_4CN2_Blue,TOM_Magnolia_kobus_4CN2,D,479.7615,162.269,0.338228474,0.327200599,TOM_Magnolia_kobus_4CN2_Blue_D,TOM_Magnolia_kobus_4CN2_D
SP5,Prunus_ssiori,TOM,TOM_Prunus_ssiori_3CN2_White,TOM_Prunus_ssiori_3CN2,D,144.581,48.087,0.332595569,0.331839569,TOM_Prunus_ssiori_3CN2_White_D,TOM_Prunus_ssiori_3CN2_D
SP7,Fraxinus_lanuginosa,TOM,TOM_Fraxinus_lanuginosa_1CN2_Red,TOM_Fraxinus_lanuginosa_1CN2,D,96.461,34.36,0.356206135,0.356206135,TOM_Fraxinus_lanuginosa_1CN2_Red_D,TOM_Fraxinus_lanuginosa_1CN2_D
SP8,Betula_maximowicziana,TOM,TOM_Betula_maximowicziana_4CN2_Red,TOM_Betula_maximowicziana_4CN2,B,63.995,25.798,0.403125244,0.388815532,TOM_Betula_maximowicziana_4CN2_Red_B,TOM_Betula_maximowicziana_4CN2_B
SP5,Prunus_ssiori,TOM,TOM_Prunus_ssiori_2CN2_White,TOM_Prunus_ssiori_2CN2,B,165.226,72.318,0.437691405,0.437691405,TOM_Prunus_ssiori_2CN2_White_B,TOM_Prunus_ssiori_2CN2_B
SP4,Acer_platanoides,LAK,LAK_Acer_platanoides_1CN2_Blue,LAK_Acer_platanoides_1CN2,A,840.56518,0,0,NA,LAK_Acer_platanoides_1CN2_Blue_A,LAK_Acer_platanoides_1CN2_A
SP4,Acer_platanoides,LAK,LAK_Acer_platanoides_2CN2_Blue,LAK_Acer_platanoides_2CN2,A,748.62153,1.79974,0.002404072,NA,LAK_Acer_platanoides_2CN2_Blue_A,LAK_Acer_platanoides_2CN2_A
SP4,Acer_platanoides,LAK,LAK_Acer_platanoides_3CN2_Blue,LAK_Acer_platanoides_3CN2,A,565.13103,0,0,NA,LAK_Acer_platanoides_3CN2_Blue_A,LAK_Acer_platanoides_3CN2_A
SP4,Acer_platanoides,LAK,LAK_Acer_platanoides_4CN2_Blue,LAK_Acer_platanoides_4CN2,A,315.35634,0.22892,7.26E-04,NA,LAK_Acer_platanoides_4CN2_Blue_A,LAK_Acer_platanoides_4CN2_A
SP4,Acer_platanoides,LAK,LAK_Acer_platanoides_5CN2_Blue,LAK_Acer_platanoides_5CN2,A,713.51963,0,0,NA,LAK_Acer_platanoides_5CN2_Blue_A,LAK_Acer_platanoides_5CN2_A
SP4,Acer_platanoides,LAK,LAK_Acer_platanoides_1CN2_Red,LAK_Acer_platanoides_1CN2,A,582.36172,0.07019,1.21E-04,NA,LAK_Acer_platanoides_1CN2_Red_A,LAK_Acer_platanoides_1CN2_A
SP4,Acer_platanoides,LAK,LAK_Acer_platanoides_2CN2_Red,LAK_Acer_platanoides_2CN2,A,912.058,0,0,NA,LAK_Acer_platanoides_2CN2_Red_A,LAK_Acer_platanoides_2CN2_A
SP4,Acer_platanoides,LAK,LAK_Acer_platanoides_3CN2_Red,LAK_Acer_platanoides_3CN2,A,1146.18098,1.12584,9.82E-04,NA,LAK_Acer_platanoides_3CN2_Red_A,LAK_Acer_platanoides_3CN2_A
